business_accomodation_and_food_services,business_admin_support_and_waste_mngmt,business_agriculture_forestry_fishing_hunting,business_arts_entertain_rec,business_construction,business_education_services,business_finance_and_insurance,business_health_care_social_assit,business_unclassified,business_information,business_mngmt_companies,business_manufacturing,business_oil_extraction,business_other_services,business_profess_scientif_tech_services,business_real_estate_rental_leasing,business_retail,business_transportation_warehousing,business_utilities,business_wholesale_trade,business_zip
12.0,17.0,6.0,0.0,35.0,0.0,5.0,19.0,0.0,0.0,0.0,8.0,0.0,15.0,9.0,10.0,18.0,8.0,0.0,7.0,01473
0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,01474
20.0,6.0,0.0,3.0,23.0,5.0,5.0,11.0,0.0,0.0,0.0,13.0,0.0,18.0,3.0,0.0,24.0,0.0,0.0,7.0,01475
47.0,38.0,0.0,9.0,61.0,9.0,34.0,68.0,0.0,7.0,7.0,18.0,0.0,56.0,38.0,23.0,128.0,12.0,0.0,50.0,01501
6.0,12.0,0.0,0.0,23.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,6.0,6.0,8.0,15.0,0.0,0.0,4.0,01503
13.0,5.0,0.0,0.0,45.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,4.0,18.0,5.0,0.0,8.0,01504
7.0,11.0,0.0,7.0,30.0,0.0,3.0,0.0,0.0,3.0,0.0,7.0,0.0,8.0,19.0,8.0,9.0,8.0,0.0,0.0,01505
0.0,4.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,0.0,01506
10.0,25.0,0.0,0.0,61.0,3.0,11.0,23.0,0.0,5.0,0.0,13.0,0.0,22.0,23.0,4.0,22.0,10.0,0.0,13.0,01507
8.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,01508
35.0,16.0,0.0,3.0,38.0,0.0,12.0,14.0,0.0,4.0,0.0,19.0,0.0,34.0,20.0,8.0,34.0,4.0,0.0,15.0,01510
9.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,3.0,01515
9.0,6.0,0.0,0.0,41.0,0.0,5.0,9.0,0.0,0.0,0.0,6.0,0.0,14.0,9.0,4.0,10.0,7.0,0.0,0.0,01516
16.0,5.0,0.0,0.0,4.0,4.0,5.0,4.0,0.0,0.0,0.0,4.0,0.0,6.0,8.0,0.0,10.0,0.0,0.0,0.0,01518
10.0,7.0,0.0,0.0,21.0,5.0,3.0,10.0,0.0,3.0,0.0,0.0,0.0,12.0,12.0,0.0,5.0,0.0,0.0,6.0,01519
24.0,18.0,0.0,0.0,41.0,7.0,12.0,45.0,0.0,4.0,0.0,7.0,0.0,30.0,31.0,9.0,39.0,0.0,0.0,8.0,01520
0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,01521
0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,3.0,0.0,0.0,0.0,01522
5.0,5.0,0.0,6.0,25.0,5.0,4.0,18.0,0.0,0.0,0.0,6.0,0.0,11.0,14.0,0.0,11.0,0.0,0.0,12.0,01523
12.0,9.0,0.0,3.0,26.0,0.0,5.0,12.0,0.0,3.0,0.0,6.0,0.0,8.0,8.0,0.0,11.0,3.0,0.0,4.0,01524
0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,01525
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,01526
36.0,25.0,0.0,5.0,40.0,5.0,7.0,21.0,0.0,7.0,0.0,26.0,0.0,28.0,23.0,3.0,58.0,8.0,0.0,17.0,01527
0.0,4.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,01529
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01531
44.0,26.0,0.0,7.0,49.0,12.0,27.0,55.0,0.0,4.0,5.0,14.0,0.0,56.0,87.0,19.0,67.0,11.0,0.0,33.0,01532
4.0,4.0,0.0,3.0,16.0,0.0,0.0,9.0,0.0,3.0,0.0,8.0,0.0,7.0,5.0,4.0,10.0,0.0,0.0,0.0,01534
6.0,4.0,0.0,0.0,19.0,3.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,7.0,3.0,0.0,5.0,01535
12.0,14.0,0.0,3.0,21.0,3.0,6.0,16.0,0.0,0.0,0.0,11.0,0.0,22.0,16.0,4.0,17.0,5.0,0.0,0.0,01536
5.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,8.0,7.0,3.0,13.0,9.0,0.0,6.0,01537
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,01538
20.0,7.0,0.0,3.0,40.0,3.0,9.0,17.0,0.0,4.0,0.0,17.0,0.0,30.0,18.0,6.0,30.0,6.0,0.0,13.0,01540
5.0,7.0,0.0,3.0,14.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,3.0,5.0,0.0,0.0,3.0,01541
5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,01542
12.0,12.0,0.0,0.0,32.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,6.0,16.0,4.0,0.0,3.0,01543
74.0,42.0,0.0,13.0,85.0,26.0,38.0,81.0,0.0,9.0,4.0,25.0,0.0,83.0,104.0,45.0,115.0,36.0,0.0,49.0,01545
34.0,12.0,0.0,3.0,23.0,4.0,7.0,55.0,0.0,5.0,0.0,27.0,0.0,46.0,21.0,9.0,49.0,3.0,0.0,15.0,01550
4.0,7.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,6.0,9.0,0.0,7.0,0.0,0.0,5.0,01560
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,01561
20.0,14.0,0.0,3.0,41.0,0.0,7.0,17.0,0.0,3.0,0.0,12.0,0.0,22.0,16.0,9.0,27.0,6.0,0.0,4.0,01562
14.0,20.0,0.0,4.0,40.0,0.0,7.0,18.0,0.0,0.0,0.0,15.0,0.0,17.0,21.0,5.0,17.0,3.0,0.0,19.0,01564
34.0,13.0,0.0,0.0,20.0,0.0,19.0,33.0,0.0,5.0,0.0,10.0,0.0,18.0,30.0,9.0,38.0,5.0,0.0,6.0,01566
12.0,14.0,0.0,4.0,40.0,4.0,5.0,7.0,0.0,0.0,0.0,9.0,0.0,17.0,17.0,0.0,9.0,3.0,0.0,6.0,01568
20.0,12.0,0.0,6.0,51.0,6.0,8.0,14.0,0.0,0.0,0.0,20.0,0.0,37.0,23.0,8.0,36.0,10.0,0.0,19.0,01569
46.0,14.0,0.0,5.0,51.0,8.0,15.0,37.0,0.0,3.0,0.0,17.0,0.0,47.0,20.0,23.0,57.0,15.0,0.0,15.0,01570
22.0,12.0,0.0,4.0,38.0,0.0,6.0,7.0,0.0,0.0,0.0,13.0,0.0,22.0,8.0,3.0,20.0,4.0,0.0,5.0,01571
84.0,55.0,0.0,17.0,50.0,19.0,91.0,115.0,0.0,23.0,17.0,43.0,0.0,79.0,167.0,44.0,91.0,16.0,5.0,62.0,01581
20.0,11.0,0.0,3.0,34.0,7.0,10.0,30.0,0.0,0.0,0.0,13.0,0.0,26.0,19.0,8.0,38.0,6.0,0.0,17.0,01583
12.0,5.0,0.0,0.0,16.0,0.0,3.0,12.0,0.0,0.0,0.0,12.0,0.0,5.0,3.0,3.0,9.0,0.0,0.0,3.0,01585
23.0,10.0,0.0,4.0,22.0,6.0,14.0,26.0,0.0,0.0,0.0,6.0,0.0,27.0,27.0,9.0,35.0,0.0,0.0,8.0,01588
14.0,17.0,0.0,4.0,30.0,0.0,6.0,11.0,0.0,6.0,0.0,12.0,0.0,16.0,29.0,8.0,17.0,0.0,0.0,8.0,01590
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01601
43.0,17.0,0.0,7.0,31.0,0.0,18.0,53.0,0.0,4.0,0.0,3.0,0.0,37.0,31.0,19.0,37.0,10.0,0.0,11.0,01602
47.0,18.0,0.0,3.0,33.0,9.0,11.0,53.0,0.0,3.0,0.0,25.0,0.0,53.0,19.0,19.0,81.0,16.0,0.0,16.0,01603
114.0,37.0,0.0,5.0,62.0,11.0,27.0,79.0,4.0,5.0,3.0,30.0,0.0,105.0,27.0,34.0,111.0,24.0,0.0,37.0,01604
52.0,20.0,0.0,6.0,30.0,10.0,48.0,154.0,3.0,11.0,6.0,17.0,0.0,34.0,65.0,21.0,73.0,16.0,0.0,24.0,01605
44.0,26.0,0.0,4.0,35.0,8.0,22.0,46.0,0.0,16.0,3.0,24.0,0.0,51.0,39.0,18.0,69.0,10.0,0.0,21.0,01606
13.0,8.0,0.0,0.0,20.0,0.0,6.0,9.0,0.0,0.0,0.0,7.0,0.0,27.0,6.0,5.0,21.0,7.0,0.0,7.0,01607
45.0,17.0,0.0,7.0,9.0,11.0,65.0,87.0,3.0,11.0,7.0,5.0,0.0,37.0,148.0,19.0,29.0,7.0,0.0,12.0,01608
72.0,24.0,0.0,6.0,20.0,13.0,36.0,125.0,0.0,11.0,0.0,5.0,0.0,54.0,82.0,24.0,51.0,6.0,0.0,11.0,01609
54.0,11.0,0.0,0.0,23.0,6.0,8.0,45.0,0.0,4.0,0.0,24.0,0.0,41.0,8.0,16.0,55.0,16.0,3.0,25.0,01610
0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,01611
5.0,7.0,0.0,0.0,12.0,4.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,3.0,5.0,0.0,0.0,4.0,01612
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,01613
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01615
91.0,91.0,0.0,16.0,99.0,22.0,76.0,117.0,3.0,47.0,38.0,20.0,0.0,103.0,207.0,57.0,141.0,24.0,0.0,62.0,01701
55.0,79.0,0.0,7.0,133.0,13.0,20.0,154.0,0.0,24.0,5.0,23.0,0.0,94.0,104.0,29.0,130.0,14.0,0.0,38.0,01702
5.0,10.0,0.0,7.0,19.0,5.0,5.0,7.0,0.0,5.0,0.0,10.0,0.0,7.0,37.0,8.0,6.0,0.0,0.0,9.0,01719
47.0,41.0,0.0,21.0,54.0,24.0,33.0,80.0,4.0,19.0,5.0,23.0,0.0,74.0,132.0,22.0,99.0,7.0,0.0,36.0,01720
41.0,30.0,0.0,5.0,69.0,7.0,13.0,29.0,0.0,3.0,0.0,18.0,0.0,51.0,56.0,10.0,50.0,10.0,0.0,16.0,01721
38.0,32.0,0.0,10.0,46.0,9.0,37.0,57.0,0.0,20.0,6.0,22.0,0.0,47.0,106.0,17.0,48.0,14.0,0.0,31.0,01730
0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,3.0,0.0,0.0,0.0,01731
10.0,10.0,0.0,5.0,19.0,0.0,5.0,7.0,0.0,4.0,0.0,4.0,0.0,10.0,31.0,9.0,6.0,0.0,0.0,9.0,01740
0.0,12.0,0.0,5.0,12.0,0.0,6.0,10.0,0.0,5.0,0.0,8.0,0.0,7.0,31.0,5.0,0.0,0.0,0.0,4.0,01741
42.0,36.0,0.0,32.0,39.0,20.0,50.0,128.0,4.0,25.0,8.0,25.0,0.0,70.0,184.0,36.0,87.0,8.0,0.0,17.0,01742
0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01745
14.0,38.0,0.0,4.0,64.0,9.0,16.0,26.0,0.0,4.0,0.0,39.0,0.0,40.0,51.0,7.0,40.0,6.0,0.0,29.0,01746
8.0,17.0,0.0,0.0,27.0,3.0,4.0,22.0,0.0,0.0,0.0,15.0,0.0,9.0,17.0,6.0,15.0,8.0,0.0,14.0,01747
37.0,36.0,0.0,10.0,53.0,9.0,25.0,51.0,0.0,8.0,6.0,16.0,0.0,39.0,95.0,24.0,29.0,5.0,0.0,26.0,01748
51.0,42.0,0.0,10.0,88.0,3.0,18.0,31.0,0.0,9.0,5.0,59.0,0.0,51.0,47.0,17.0,78.0,7.0,0.0,29.0,01749
142.0,120.0,0.0,19.0,126.0,16.0,83.0,150.0,0.0,46.0,19.0,73.0,0.0,129.0,191.0,51.0,204.0,34.0,5.0,101.0,01752
30.0,18.0,0.0,3.0,42.0,5.0,7.0,17.0,0.0,12.0,0.0,8.0,0.0,27.0,41.0,13.0,25.0,3.0,0.0,8.0,01754
18.0,12.0,0.0,4.0,30.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,18.0,15.0,10.0,19.0,4.0,0.0,9.0,01756
72.0,59.0,0.0,11.0,146.0,9.0,31.0,136.0,0.0,15.0,5.0,21.0,0.0,88.0,84.0,25.0,118.0,17.0,0.0,43.0,01757
104.0,69.0,0.0,26.0,100.0,34.0,43.0,126.0,3.0,30.0,8.0,25.0,0.0,116.0,213.0,51.0,300.0,20.0,0.0,60.0,01760
3.0,13.0,5.0,5.0,13.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0,3.0,4.0,0.0,0.0,5.0,01770
24.0,26.0,0.0,7.0,28.0,8.0,27.0,25.0,0.0,10.0,5.0,11.0,0.0,19.0,77.0,11.0,33.0,8.0,0.0,29.0,01772
3.0,9.0,0.0,6.0,11.0,5.0,9.0,19.0,0.0,4.0,0.0,0.0,0.0,22.0,32.0,9.0,13.0,0.0,0.0,0.0,01773
11.0,15.0,0.0,4.0,31.0,5.0,5.0,7.0,0.0,4.0,0.0,4.0,0.0,9.0,23.0,7.0,13.0,0.0,0.0,9.0,01775
33.0,25.0,0.0,21.0,47.0,8.0,29.0,72.0,0.0,11.0,0.0,9.0,0.0,56.0,118.0,15.0,61.0,3.0,0.0,24.0,01776
22.0,29.0,0.0,18.0,30.0,6.0,26.0,40.0,0.0,12.0,0.0,3.0,0.0,33.0,71.0,14.0,39.0,0.0,0.0,14.0,01778
116.0,179.0,0.0,27.0,234.0,34.0,123.0,186.0,8.0,58.0,26.0,127.0,0.0,164.0,319.0,80.0,176.0,60.0,0.0,229.0,01801
123.0,103.0,0.0,20.0,104.0,22.0,112.0,117.0,4.0,102.0,26.0,33.0,0.0,115.0,233.0,46.0,263.0,14.0,4.0,77.0,01803
3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,01805
87.0,70.0,0.0,27.0,68.0,21.0,81.0,121.0,4.0,26.0,7.0,31.0,0.0,93.0,203.0,47.0,76.0,15.0,5.0,56.0,01810
48.0,53.0,0.0,7.0,155.0,6.0,16.0,49.0,0.0,14.0,11.0,44.0,0.0,74.0,82.0,20.0,57.0,34.0,0.0,53.0,01821
67.0,46.0,0.0,10.0,99.0,17.0,33.0,129.0,3.0,20.0,5.0,50.0,0.0,70.0,112.0,22.0,90.0,16.0,0.0,32.0,01824
64.0,37.0,0.0,5.0,123.0,11.0,19.0,53.0,0.0,5.0,0.0,15.0,0.0,71.0,36.0,15.0,63.0,21.0,0.0,14.0,01826
4.0,6.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,01827
66.0,20.0,0.0,10.0,56.0,4.0,27.0,98.0,0.0,8.0,0.0,10.0,0.0,55.0,40.0,23.0,62.0,8.0,0.0,9.0,01830
0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01831
38.0,19.0,0.0,9.0,34.0,4.0,11.0,17.0,0.0,0.0,0.0,30.0,0.0,44.0,22.0,10.0,53.0,9.0,0.0,19.0,01832
13.0,22.0,0.0,6.0,39.0,5.0,8.0,16.0,0.0,0.0,0.0,14.0,0.0,23.0,17.0,4.0,18.0,3.0,0.0,10.0,01833
10.0,7.0,0.0,5.0,39.0,0.0,3.0,6.0,0.0,0.0,0.0,7.0,0.0,16.0,14.0,0.0,10.0,0.0,0.0,5.0,01834
25.0,21.0,0.0,13.0,41.0,5.0,9.0,20.0,0.0,0.0,3.0,46.0,0.0,26.0,20.0,15.0,26.0,12.0,0.0,20.0,01835
34.0,17.0,0.0,3.0,11.0,10.0,13.0,71.0,0.0,15.0,3.0,28.0,0.0,38.0,17.0,14.0,48.0,9.0,0.0,18.0,01840
32.0,36.0,0.0,4.0,27.0,4.0,10.0,59.0,3.0,5.0,0.0,17.0,0.0,67.0,10.0,16.0,104.0,21.0,0.0,12.0,01841
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,01842
53.0,39.0,0.0,0.0,42.0,6.0,13.0,52.0,0.0,12.0,6.0,36.0,0.0,52.0,38.0,26.0,78.0,26.0,0.0,29.0,01843
105.0,56.0,0.0,11.0,125.0,11.0,44.0,122.0,11.0,12.0,5.0,27.0,0.0,94.0,82.0,38.0,130.0,31.0,0.0,48.0,01844
70.0,59.0,0.0,21.0,83.0,26.0,65.0,142.0,0.0,9.0,6.0,31.0,0.0,71.0,156.0,36.0,72.0,10.0,3.0,45.0,01845
16.0,8.0,0.0,0.0,13.0,0.0,5.0,7.0,0.0,0.0,0.0,3.0,0.0,16.0,3.0,6.0,27.0,5.0,0.0,0.0,01850
63.0,34.0,0.0,0.0,57.0,9.0,17.0,42.0,0.0,19.0,0.0,24.0,0.0,56.0,39.0,23.0,80.0,9.0,0.0,15.0,01851
87.0,45.0,0.0,15.0,48.0,8.0,37.0,126.0,3.0,14.0,0.0,39.0,0.0,104.0,74.0,30.0,105.0,15.0,3.0,22.0,01852
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,01853
46.0,19.0,0.0,0.0,32.0,8.0,10.0,57.0,0.0,4.0,0.0,8.0,0.0,50.0,18.0,12.0,33.0,3.0,0.0,7.0,01854
8.0,8.0,0.0,0.0,15.0,0.0,5.0,8.0,0.0,0.0,0.0,4.0,0.0,11.0,8.0,5.0,8.0,4.0,0.0,0.0,01860
25.0,24.0,0.0,0.0,80.0,4.0,4.0,21.0,0.0,8.0,3.0,48.0,0.0,29.0,33.0,9.0,44.0,14.0,0.0,55.0,01862
14.0,22.0,0.0,0.0,25.0,7.0,6.0,35.0,0.0,4.0,3.0,10.0,0.0,27.0,30.0,9.0,18.0,9.0,0.0,16.0,01863
36.0,35.0,0.0,12.0,99.0,12.0,25.0,46.0,0.0,8.0,4.0,8.0,0.0,62.0,77.0,16.0,51.0,13.0,0.0,19.0,01864
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,01866
42.0,25.0,0.0,12.0,81.0,12.0,36.0,72.0,0.0,7.0,0.0,8.0,0.0,70.0,69.0,20.0,62.0,10.0,0.0,9.0,01867
73.0,38.0,0.0,9.0,141.0,8.0,23.0,76.0,0.0,4.0,6.0,29.0,0.0,79.0,71.0,32.0,92.0,27.0,0.0,30.0,01876
24.0,24.0,0.0,11.0,77.0,4.0,8.0,13.0,0.0,5.0,0.0,10.0,0.0,39.0,38.0,10.0,27.0,8.0,0.0,20.0,01879
62.0,77.0,0.0,8.0,120.0,14.0,78.0,90.0,4.0,21.0,8.0,30.0,0.0,110.0,139.0,40.0,61.0,14.0,0.0,32.0,01880
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,01885
66.0,39.0,0.0,18.0,70.0,14.0,33.0,57.0,0.0,17.0,6.0,28.0,0.0,63.0,115.0,24.0,62.0,8.0,0.0,30.0,01886
52.0,60.0,0.0,13.0,161.0,12.0,28.0,56.0,0.0,16.0,9.0,77.0,0.0,71.0,71.0,32.0,73.0,39.0,0.0,97.0,01887
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01888
30.0,33.0,0.0,15.0,46.0,16.0,38.0,100.0,0.0,10.0,4.0,8.0,0.0,59.0,107.0,33.0,44.0,4.0,0.0,12.0,01890
45.0,8.0,0.0,4.0,3.0,0.0,20.0,63.0,0.0,10.0,0.0,10.0,0.0,27.0,33.0,12.0,44.0,5.0,0.0,10.0,01901
37.0,42.0,0.0,0.0,84.0,7.0,6.0,71.0,0.0,6.0,0.0,8.0,0.0,63.0,28.0,18.0,52.0,22.0,0.0,6.0,01902
35.0,32.0,0.0,3.0,52.0,0.0,17.0,46.0,0.0,0.0,0.0,7.0,0.0,34.0,14.0,3.0,49.0,8.0,0.0,7.0,01904
39.0,33.0,0.0,5.0,64.0,0.0,8.0,26.0,0.0,0.0,0.0,13.0,0.0,50.0,6.0,11.0,79.0,29.0,0.0,17.0,01905
92.0,45.0,0.0,16.0,119.0,4.0,23.0,65.0,0.0,17.0,3.0,16.0,0.0,95.0,37.0,29.0,197.0,21.0,0.0,13.0,01906
34.0,30.0,0.0,11.0,44.0,5.0,12.0,42.0,0.0,3.0,0.0,3.0,0.0,38.0,37.0,19.0,36.0,6.0,0.0,5.0,01907
5.0,4.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,01908
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,01910
40.0,22.0,0.0,10.0,57.0,7.0,16.0,55.0,0.0,5.0,0.0,35.0,0.0,45.0,58.0,14.0,37.0,6.0,0.0,22.0,01913
113.0,71.0,7.0,25.0,111.0,31.0,76.0,180.0,6.0,30.0,13.0,61.0,0.0,133.0,166.0,47.0,141.0,17.0,3.0,49.0,01915
6.0,16.0,0.0,4.0,35.0,0.0,6.0,15.0,0.0,0.0,0.0,3.0,0.0,11.0,31.0,7.0,6.0,0.0,0.0,3.0,01921
0.0,7.0,0.0,3.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,5.0,5.0,0.0,0.0,0.0,01922
96.0,53.0,3.0,23.0,101.0,17.0,87.0,164.0,0.0,22.0,10.0,51.0,0.0,105.0,128.0,30.0,173.0,23.0,0.0,35.0,01923
16.0,14.0,0.0,7.0,30.0,3.0,0.0,7.0,0.0,3.0,0.0,12.0,0.0,15.0,8.0,6.0,20.0,0.0,0.0,9.0,01929
108.0,52.0,25.0,27.0,105.0,4.0,33.0,83.0,0.0,13.0,0.0,42.0,0.0,94.0,78.0,25.0,126.0,27.0,0.0,41.0,01930
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,01931
37.0,31.0,3.0,10.0,57.0,10.0,15.0,22.0,0.0,5.0,0.0,37.0,0.0,49.0,39.0,14.0,42.0,0.0,0.0,17.0,01938
29.0,25.0,0.0,4.0,48.0,6.0,31.0,32.0,0.0,9.0,3.0,0.0,0.0,28.0,77.0,21.0,65.0,10.0,0.0,14.0,01940
19.0,15.0,0.0,10.0,19.0,3.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,18.0,31.0,10.0,19.0,0.0,0.0,10.0,01944
44.0,41.0,0.0,18.0,61.0,24.0,34.0,49.0,0.0,14.0,0.0,17.0,0.0,65.0,83.0,25.0,69.0,7.0,0.0,18.0,01945
26.0,18.0,0.0,12.0,58.0,6.0,22.0,18.0,0.0,5.0,0.0,22.0,0.0,34.0,26.0,10.0,56.0,10.0,0.0,21.0,01949
70.0,31.0,0.0,25.0,61.0,12.0,38.0,96.0,0.0,20.0,0.0,57.0,0.0,74.0,114.0,29.0,104.0,9.0,0.0,40.0,01950
5.0,6.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,7.0,12.0,4.0,0.0,4.0,01951
55.0,16.0,0.0,18.0,43.0,0.0,3.0,21.0,0.0,3.0,0.0,13.0,0.0,33.0,10.0,13.0,43.0,8.0,0.0,9.0,01952
144.0,89.0,0.0,12.0,191.0,11.0,69.0,161.0,0.0,20.0,10.0,54.0,0.0,165.0,105.0,40.0,277.0,61.0,0.0,54.0,01960
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,01961
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01965
33.0,10.0,0.0,5.0,29.0,0.0,7.0,7.0,0.0,3.0,0.0,4.0,0.0,15.0,16.0,6.0,40.0,4.0,0.0,5.0,01966
16.0,21.0,3.0,0.0,38.0,6.0,6.0,16.0,0.0,5.0,0.0,19.0,0.0,30.0,14.0,4.0,30.0,7.0,0.0,12.0,01969
151.0,56.0,0.0,32.0,91.0,14.0,52.0,129.0,0.0,21.0,0.0,38.0,0.0,141.0,173.0,43.0,179.0,19.0,0.0,41.0,01970
11.0,7.0,5.0,4.0,14.0,3.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,12.0,25.0,7.0,15.0,0.0,0.0,6.0,01982
9.0,19.0,0.0,7.0,25.0,4.0,15.0,20.0,0.0,3.0,0.0,12.0,0.0,20.0,45.0,13.0,17.0,0.0,0.0,19.0,01983
6.0,4.0,0.0,3.0,11.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,4.0,11.0,0.0,0.0,4.0,01984
3.0,5.0,3.0,0.0,20.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.0,0.0,0.0,3.0,01985
45.0,31.0,0.0,9.0,69.0,4.0,11.0,17.0,0.0,7.0,0.0,19.0,0.0,48.0,22.0,5.0,84.0,14.0,5.0,21.0,02019
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02020
